,0,1,2_2,2_3,2_4,2_5more,3,4,5,6
19,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,unacc
684,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,unacc
35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,unacc
902,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,acc
827,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,acc
1550,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,good
407,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,unacc
920,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,unacc
537,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,unacc
758,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,unacc
1062,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,unacc
1199,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,good
245,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,unacc
1127,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,acc
784,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,unacc
489,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,unacc
154,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,unacc
961,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,acc
853,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,acc
1311,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,unacc
625,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,unacc
685,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,unacc
569,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,unacc
1642,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,acc
17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,unacc
127,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,unacc
1346,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,acc
1279,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,acc
1697,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,vgood
927,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,unacc
980,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,unacc
1693,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,acc
190,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,unacc
1139,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,unacc
992,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,unacc
1708,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,unacc
1433,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,unacc
606,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,unacc
180,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,unacc
301,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,unacc
496,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,unacc
1480,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,acc
1653,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,unacc
1418,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,acc
517,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,unacc
1069,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,acc
476,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,unacc
157,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,unacc
1243,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,unacc
1195,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,unacc
16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,unacc
1072,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,unacc
1700,3.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,vgood
546,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,unacc
658,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,unacc
1406,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,unacc
1019,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,acc
1490,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,unacc
